snow_depth,snow_water_equivalent,elevation_band,elevation,month,year,state
0,0.0,4,3810,06,01,wa
48,15.9,4,3810,01,02,wa
110,35.0,4,3810,02,02,wa
97,41.1,4,3810,03,02,wa
,55.6,4,3810,04,02,wa
138,47.3,4,3810,05,02,wa
139,22.3,4,3810,06,02,wa
26,5.3,4,3810,01,03,wa
,3.0,4,3810,02,03,wa
25,9.8,4,3810,03,03,wa
,15.9,4,3810,04,03,wa
,11.9,4,3810,05,03,wa
,0.0,4,3810,06,03,wa
,16.7,4,3810,01,04,wa
,25.3,4,3810,02,04,wa
70,31.9,4,3810,03,04,wa
,31.4,4,3810,04,04,wa
12,5.7,4,3810,05,04,wa
0,0.0,4,3810,06,04,wa
12,4.1,4,3810,01,05,wa
1,0.0,4,3810,02,05,wa
5,2.3,4,3810,03,05,wa
26,7.2,4,3810,04,05,wa
1,0.0,4,3810,05,05,wa
0,0.0,4,3810,06,05,wa
23,8.6,4,3810,01,06,wa
82,29.8,4,3810,02,06,wa
97,40.7,4,3810,03,06,wa
94,45.3,4,3810,04,06,wa
66,34.7,4,3810,05,06,wa
0,0.0,4,3810,06,06,wa
63,24.9,4,3810,01,07,wa
75,36.5,4,3810,02,07,wa
106,43.1,4,3810,03,07,wa
71,36.5,4,3810,04,07,wa
50,27.2,4,3810,05,07,wa
0,0.0,4,3810,06,07,wa
71,19.5,4,3810,01,08,wa
128,39.7,4,3810,02,08,wa
119,62.2,4,3810,03,08,wa
158,80.1,4,3810,04,08,wa
,90.0,4,3810,05,08,wa
,51.1,4,3810,06,08,wa
56,14.8,4,3810,01,09,wa
55,22.4,4,3810,02,09,wa
68,24.9,4,3810,03,09,wa
132,46.6,4,3810,04,09,wa
97,47.7,4,3810,05,09,wa
34,17.9,4,3810,06,09,wa
26,8.7,4,3810,01,10,wa
31,12.3,4,3810,02,10,wa
32,15.2,4,3810,03,10,wa
48,19.1,4,3810,04,10,wa
42,20.0,4,3810,05,10,wa
6,3.2,4,3810,06,10,wa
41,13.2,4,3810,01,11,wa
30,12.2,4,3810,02,11,wa
86,27.3,4,3810,03,11,wa
76,35.4,4,3810,04,11,wa
101,50.5,4,3810,05,11,wa
62,33.0,4,3810,06,11,wa
43,16.6,4,3810,01,12,wa
72,29.8,4,3810,02,12,wa
108,42.1,4,3810,03,12,wa
126,58.0,4,3810,04,12,wa
95,49.6,4,3810,05,12,wa
46,23.5,4,3810,06,12,wa
59,17.7,4,3810,01,13,wa
69,27.3,4,3810,02,13,wa
91,38.6,4,3810,03,13,wa
87,43.6,4,3810,04,13,wa
88,43.5,4,3810,05,13,wa
23,13.8,4,3810,06,13,wa
10,4.6,4,3810,01,14,wa
38,12.9,4,3810,02,14,wa
85,27.6,4,3810,03,14,wa
75,33.5,4,3810,04,14,wa
55,28.0,4,3810,05,14,wa
0,0.0,4,3810,06,14,wa
14,4.0,4,3810,01,15,wa
6,3.2,4,3810,02,15,wa
0,0.0,4,3810,03,15,wa
3,0.6,4,3810,04,15,wa
0,0.0,4,3810,05,15,wa
0,0.0,4,3810,06,15,wa
69,20.9,4,3810,01,16,wa
64,26.8,4,3810,02,16,wa
60,29.0,4,3810,03,16,wa
74,37.2,4,3810,04,16,wa
29,16.3,4,3810,05,16,wa
0,0.0,4,3810,06,16,wa
,28.0,4,2100,05,00,wa
56,25.0,4,2100,04,00,wa
49,12.3,4,2100,02,01,wa
36,12.6,4,2100,02,01,wa
27,10.8,4,2100,02,02,wa
,7.0,4,2100,05,03,wa
,25.0,4,2100,05,04,wa
0,0.0,4,2100,05,05,wa
44,17.6,4,2100,01,06,wa
78,35.1,4,2100,03,06,wa
54,19.4,4,2100,05,06,wa
87,34.8,4,2100,01,07,wa
,36.0,4,2100,05,07,wa
72,33.8,4,2100,03,07,wa
,41.8,4,2100,03,08,wa
111,50.0,4,2100,03,08,wa
112,51.5,4,2100,04,08,wa
94,48.9,4,2100,05,08,wa
46,18.9,4,2100,01,11,wa
60,25.2,4,2100,04,11,wa
86,38.7,4,2100,05,11,wa
12,7.0,4,2100,06,11,wa
68,21.8,4,2100,01,12,wa
90,34.2,4,2100,03,12,wa
99,44.2,4,2100,04,12,wa
8,4.8,4,2100,06,12,wa
96,30.7,4,2100,01,13,wa
120,52.8,4,2100,02,13,wa
120,52.8,4,2100,03,13,wa
120,60.0,4,2100,03,13,wa
24,9.6,4,2100,02,14,wa
60,27.0,4,2100,04,14,wa
66,32.3,4,2100,04,14,wa
0,0.0,4,2100,02,15,wa
0,0.0,4,2100,03,15,wa
0,0.0,4,2100,04,15,wa
0,0.0,4,2100,05,15,wa
36,14.4,4,2100,02,16,wa
0,0.0,4,2100,05,16,wa
0,0.0,4,2100,05,16,wa
13,5.3,4,4020,01,03,wa
19,6.3,4,4020,02,03,wa
1,0.5,4,4020,03,03,wa
0,0.0,4,4020,04,03,wa
38,11.0,4,4020,01,04,wa
39,13.1,4,4020,02,04,wa
22,9.7,4,4020,03,04,wa
0,0.0,4,4020,04,04,wa
0,0.0,4,4020,01,05,wa
0,0.0,4,4020,03,05,wa
4,0.8,4,4020,04,05,wa
0,0.0,4,4020,04,05,wa
37,10.9,4,4020,01,06,wa
39,12.2,4,4020,02,06,wa
36,14.4,4,4020,03,06,wa
10,4.2,4,4020,04,06,wa
35,9.6,4,4020,01,07,wa
53,14.0,4,4020,02,07,wa
16,6.5,4,4020,03,07,wa
0,0.0,4,4020,04,07,wa
62,20.4,4,4020,02,08,wa
68,26.5,4,4020,03,08,wa
61,27.6,4,4020,04,08,wa
30,9.4,4,4020,01,11,wa
39,12.2,4,4020,02,11,wa
46,16.3,4,4020,03,11,wa
48,17.6,4,4020,05,11,wa
25,5.6,4,4020,01,12,wa
38,10.2,4,4020,02,12,wa
51,17.0,4,4020,03,12,wa
10,3.9,4,4020,04,12,wa
36,9.8,4,4020,01,13,wa
44,12.3,4,4020,02,13,wa
30,11.6,4,4020,03,13,wa
0,0.0,4,4020,04,13,wa
33,6.8,4,4020,02,14,wa
44,11.3,4,4020,03,14,wa
30,9.4,4,4020,03,14,wa
16,5.0,4,4020,01,15,wa
2,0.8,4,4020,02,15,wa
0,0.0,4,4020,03,15,wa
42,12.8,4,4020,01,16,wa
35,12.7,4,4020,02,16,wa
36,12.4,4,4020,03,16,wa
18,3.5,4,4000,01,00,wa
22,5.5,4,4000,02,00,wa
19,5.6,4,4000,03,00,wa
14,2.4,4,4000,01,01,wa
16,3.1,4,4000,02,01,wa
6,1.9,4,4000,03,01,wa
15,3.3,4,4000,01,02,wa
17,4.4,4,4000,02,02,wa
13,4.2,4,4000,04,02,wa
28,6.6,4,4000,01,03,wa
25,7.0,4,4000,02,03,wa
14,5.1,4,4000,03,03,wa
17,3.4,4,4000,01,04,wa
24,6.0,4,4000,02,04,wa
10,2.9,4,4000,03,04,wa
11,3.2,4,4000,02,05,wa
11,3.3,4,4000,02,05,wa
3,0.7,4,4000,03,05,wa
30,6.8,4,4000,01,06,wa
35,9.3,4,4000,02,06,wa
38,11.7,4,4000,03,06,wa
24,6.2,4,4000,01,07,wa
24,7.0,4,4000,02,07,wa
13,4.2,4,4000,03,07,wa
24,6.3,4,4000,01,08,wa
22,5.8,4,4000,02,08,wa
19,5.4,4,4000,03,08,wa
14,3.6,4,4000,01,11,wa
20,4.1,4,4000,02,11,wa
29,8.8,4,4000,03,11,wa
18,2.9,4,4000,01,12,wa
15,3.7,4,4000,02,12,wa
19,5.5,4,4000,03,12,wa
25,6.7,4,4000,01,13,wa
23,6.3,4,4000,02,13,wa
17,5.7,4,4000,03,13,wa
16,2.2,4,4000,02,14,wa
3,1.0,4,4000,03,14,wa
14,3.5,4,4000,01,15,wa
6,2.0,4,4000,02,15,wa
0,0.0,4,4000,03,15,wa
34,7.7,4,4000,01,16,wa
24,7.9,4,4000,02,16,wa
18,6.8,4,4000,03,16,wa
,3.6,4,2200,01,00,wa
,7.3,4,2200,03,00,wa
18,4.5,4,2200,02,01,wa
18,6.3,4,2200,02,01,wa
,5.5,4,2200,01,02,wa
,8.2,4,2200,03,02,wa
,2.0,4,2200,01,03,wa
,2.5,4,2200,03,03,wa
,4.0,4,2200,01,04,wa
,7.5,4,2200,03,04,wa
0,0.0,4,2200,01,06,wa
18,8.1,4,2200,03,06,wa
0,0.0,4,2200,05,06,wa
24,9.6,4,2200,01,07,wa
,15.7,4,2200,03,08,wa
63,28.4,4,2200,03,08,wa
58,26.7,4,2200,04,08,wa
4,2.2,4,2200,05,08,wa
4,1.6,4,2200,01,11,wa
20,8.4,4,2200,04,11,wa
14,6.7,4,2200,05,11,wa
0,0.0,4,2200,06,11,wa
50,16.0,4,2200,01,12,wa
0,0.0,4,2200,04,12,wa
0,0.0,4,2200,06,12,wa
6,1.9,4,2200,01,13,wa
24,10.6,4,2200,02,13,wa
44,19.4,4,2200,03,13,wa
48,24.0,4,2200,03,13,wa
49,20.5,4,2200,05,13,wa
,2.7,4,4460,01,00,wa
,5.0,4,4460,02,00,wa
,7.3,4,4460,03,00,wa
,8.2,4,4460,04,00,wa
,0.0,4,4460,05,00,wa
,0.0,4,4460,06,00,wa
14,2.9,4,4460,01,01,wa
17,3.6,4,4460,02,01,wa
20,4.4,4,4460,03,01,wa
18,6.4,4,4460,04,01,wa
0,0.0,4,4460,05,01,wa
0,0.0,4,4460,06,01,wa
25,6.8,4,4460,01,02,wa
27,7.7,4,4460,02,02,wa
30,8.8,4,4460,03,02,wa
32,10.1,4,4460,04,02,wa
0,0.2,4,4460,05,02,wa
0,0.0,4,4460,06,02,wa
29,6.3,4,4460,01,03,wa
36,9.3,4,4460,02,03,wa
35,9.8,4,4460,03,03,wa
24,9.4,4,4460,04,03,wa
3,1.3,4,4460,05,03,wa
0,0.0,4,4460,06,03,wa
23,5.1,4,4460,01,04,wa
27,6.6,4,4460,02,04,wa
36,8.6,4,4460,03,04,wa
24,8.0,4,4460,04,04,wa
0,0.0,4,4460,05,04,wa
0,0.0,4,4460,06,04,wa
14,2.8,4,4460,01,05,wa
18,4.8,4,4460,02,05,wa
18,4.7,4,4460,03,05,wa
19,5.4,4,4460,04,05,wa
0,0.0,4,4460,05,05,wa
0,0.0,4,4460,06,05,wa
33,5.6,4,4460,01,06,wa
54,10.2,4,4460,02,06,wa
50,12.5,4,4460,03,06,wa
51,15.0,4,4460,04,06,wa
19,5.7,4,4460,05,06,wa
0,0.0,4,4460,06,06,wa
34,8.5,4,4460,01,07,wa
32,9.0,4,4460,02,07,wa
45,10.9,4,4460,03,07,wa
26,9.5,4,4460,04,07,wa
0,0.0,4,4460,05,07,wa
0,0.0,4,4460,06,07,wa
21,4.5,4,4460,01,08,wa
31,7.8,4,4460,02,08,wa
31,8.6,4,4460,03,08,wa
38,9.7,4,4460,04,08,wa
17,6.5,4,4460,05,08,wa
0,0.0,4,4460,06,08,wa
12,2.1,4,4460,01,09,wa
10,2.5,4,4460,02,09,wa
20,4.1,4,4460,03,09,wa
20,5.7,4,4460,04,09,wa
0,0.0,4,4460,05,09,wa
0,0.0,4,4460,06,09,wa
19,4.0,4,4460,01,10,wa
33,8.2,4,4460,02,10,wa
41,10.9,4,4460,03,10,wa
32,11.0,4,4460,04,10,wa
7,2.6,4,4460,05,10,wa
0,0.0,4,4460,06,10,wa
24,5.5,4,4460,01,11,wa
22,6.4,4,4460,02,11,wa
35,8.4,4,4460,03,11,wa
45,13.7,4,4460,04,11,wa
26,9.6,4,4460,05,11,wa
0,0.0,4,4460,06,11,wa
11,3.3,4,4460,01,12,wa
21,5.5,4,4460,02,12,wa
30,7.2,4,4460,03,12,wa
39,12.1,4,4460,04,12,wa
0,0.6,4,4460,05,12,wa
0,0.0,4,4460,06,12,wa
30,9.1,4,4460,01,13,wa
36,10.1,4,4460,02,13,wa
34,10.2,4,4460,03,13,wa
25,9.7,4,4460,04,13,wa
0,0.0,4,4460,05,13,wa
0,0.0,4,4460,06,13,wa
6,1.8,4,4460,01,14,wa
8,2.2,4,4460,02,14,wa
24,5.5,4,4460,03,14,wa
19,6.6,4,4460,04,14,wa
0,0.0,4,4460,05,14,wa
0,0.0,4,4460,06,14,wa
17,4.7,4,4460,01,15,wa
19,6.1,4,4460,02,15,wa
17,6.5,4,4460,03,15,wa
0,0.0,4,4460,04,15,wa
0,0.0,4,4460,05,15,wa
0,0.0,4,4460,06,15,wa
22,5.4,4,4460,01,16,wa
38,9.8,4,4460,02,16,wa
33,11.2,4,4460,03,16,wa
32,12.3,4,4460,04,16,wa
0,0.0,4,4460,05,16,wa
0,0.0,4,4460,06,16,wa
,11.8,4,4340,01,00,wa
,24.2,4,4340,02,00,wa
,31.9,4,4340,03,00,wa
,37.0,4,4340,04,00,wa
,29.0,4,4340,05,00,wa
,2.8,4,4340,06,00,wa
,9.3,4,4340,01,01,wa
,11.9,4,4340,02,01,wa
,15.4,4,4340,03,01,wa
,20.9,4,4340,04,01,wa
,18.5,4,4340,05,01,wa
,0.0,4,4340,06,01,wa
51,17.4,4,4340,01,02,wa
,29.2,4,4340,02,02,wa
,34.9,4,4340,03,02,wa
,45.0,4,4340,04,02,wa
,46.7,4,4340,05,02,wa
,18.9,4,4340,06,02,wa
31,9.1,4,4340,01,03,wa
43,17.2,4,4340,02,03,wa
50,19.5,4,4340,03,03,wa
54,28.5,4,4340,04,03,wa
,22.9,4,4340,05,03,wa
0,0.0,4,4340,06,03,wa
51,15.8,4,4340,01,04,wa
56,23.2,4,4340,02,04,wa
72,25.8,4,4340,03,04,wa
68,29.0,4,4340,04,04,wa
43,18.9,4,4340,05,04,wa
0,0.0,4,4340,06,04,wa
21,4.8,4,4340,01,05,wa
7,6.3,4,4340,02,05,wa
13,9.0,4,4340,03,05,wa
42,14.3,4,4340,04,05,wa
12,8.8,4,4340,05,05,wa
0,0.0,4,4340,06,05,wa
61,11.4,4,4340,01,06,wa
115,28.7,4,4340,02,06,wa
111,34.9,4,4340,03,06,wa
109,41.0,4,4340,04,06,wa
87,38.4,4,4340,05,06,wa
27,11.4,4,4340,06,06,wa
75,23.2,4,4340,01,07,wa
79,32.0,4,4340,02,07,wa
109,39.7,4,4340,03,07,wa
72,32.6,4,4340,04,07,wa
54,24.2,4,4340,05,07,wa
0,0.0,4,4340,06,07,wa
65,16.3,4,4340,01,08,wa
99,27.3,4,4340,02,08,wa
90,36.3,4,4340,03,08,wa
105,39.9,4,4340,04,08,wa
85,38.1,4,4340,05,08,wa
20,11.5,4,4340,06,08,wa
49,8.3,4,4340,01,09,wa
48,13.6,4,4340,02,09,wa
58,15.9,4,4340,03,09,wa
83,23.8,4,4340,04,09,wa
59,21.7,4,4340,05,09,wa
10,5.0,4,4340,06,09,wa
43,9.4,4,4340,01,10,wa
63,16.6,4,4340,02,10,wa
76,22.2,4,4340,03,10,wa
77,26.5,4,4340,04,10,wa
68,26.0,4,4340,05,10,wa
30,11.8,4,4340,06,10,wa
44,12.0,4,4340,01,11,wa
46,17.6,4,4340,02,11,wa
53,20.2,4,4340,03,11,wa
80,32.8,4,4340,04,11,wa
90,35.9,4,4340,05,11,wa
53,21.3,4,4340,06,11,wa
57,14.1,4,4340,01,12,wa
73,23.5,4,4340,02,12,wa
105,33.5,4,4340,03,12,wa
116,43.1,4,4340,04,12,wa
81,38.6,4,4340,05,12,wa
36,16.6,4,4340,06,12,wa
58,16.3,4,4340,01,13,wa
63,20.3,4,4340,02,13,wa
82,26.1,4,4340,03,13,wa
67,28.1,4,4340,04,13,wa
61,26.3,4,4340,05,13,wa
9,4.9,4,4340,06,13,wa
21,5.5,4,4340,01,14,wa
46,12.1,4,4340,02,14,wa
95,26.7,4,4340,03,14,wa
84,32.4,4,4340,04,14,wa
65,28.5,4,4340,05,14,wa
8,3.0,4,4340,06,14,wa
30,7.3,4,4340,01,15,wa
34,10.6,4,4340,02,15,wa
36,11.0,4,4340,03,15,wa
30,8.7,4,4340,04,15,wa
5,2.6,4,4340,05,15,wa
0,0.0,4,4340,06,15,wa
60,15.2,4,4340,01,16,wa
73,23.5,4,4340,02,16,wa
71,27.7,4,4340,03,16,wa
79,34.0,4,4340,04,16,wa
40,20.7,4,4340,05,16,wa
0,0.0,4,4340,06,16,wa
36,8.6,4,4030,01,00,wa
37,13.7,4,4030,02,00,wa
33,14.0,4,4030,03,00,wa
25,6.6,4,4030,01,01,wa
27,8.2,4,4030,02,01,wa
17,6.4,4,4030,03,01,wa
42,13.0,4,4030,01,02,wa
33,13.0,4,4030,02,02,wa
37,14.6,4,4030,03,02,wa
16,5.9,4,4030,01,03,wa
15,6.0,4,4030,02,03,wa
11,4.6,4,4030,03,03,wa
25,9.7,4,4030,01,04,wa
41,13.0,4,4030,02,04,wa
21,8.2,4,4030,03,04,wa
10,3.6,4,4030,01,05,wa
10,4.2,4,4030,02,05,wa
1,0.2,4,4030,03,05,wa
50,14.7,4,4030,01,06,wa
49,15.5,4,4030,02,06,wa
49,19.6,4,4030,03,06,wa
15,6.1,4,4030,04,06,wa
34,10.6,4,4030,01,07,wa
47,13.4,4,4030,02,07,wa
12,4.5,4,4030,03,07,wa
77,21.2,4,4030,02,08,wa
64,22.6,4,4030,02,08,wa
59,22.8,4,4030,03,08,wa
33,15.2,4,4030,05,08,wa
21,8.2,4,4030,01,11,wa
24,8.7,4,4030,02,11,wa
43,14.9,4,4030,03,11,wa
19,8.2,4,4030,05,11,wa
24,8.0,4,4030,01,12,wa
25,8.0,4,4030,02,12,wa
34,12.0,4,4030,03,12,wa
0,0.0,4,4030,04,12,wa
24,7.9,4,4030,01,13,wa
29,8.6,4,4030,02,13,wa
19,7.1,4,4030,03,13,wa
7,2.6,4,4030,01,14,wa
26,7.2,4,4030,02,14,wa
12,4.9,4,4030,03,14,wa
0,0.0,4,4030,01,15,wa
0,0.0,4,4030,02,15,wa
0,0.0,4,4030,03,15,wa
33,9.8,4,4030,01,16,wa
32,11.3,4,4030,02,16,wa
23,9.7,4,4030,03,16,wa
26,6.6,4,3960,01,13,wa
22,7.4,4,3960,02,13,wa
24,8.4,4,3960,03,13,wa
10,4.6,4,3960,04,13,wa
0,0.0,4,3960,05,13,wa
0,0.0,4,3960,06,13,wa
3,1.8,4,3960,01,14,wa
9,3.8,4,3960,02,14,wa
28,9.3,4,3960,03,14,wa
13,5.1,4,3960,04,14,wa
0,0.0,4,3960,05,14,wa
0,0.0,4,3960,06,14,wa
10,1.6,4,3960,01,15,wa
0,0.0,4,3960,02,15,wa
7,1.0,4,3960,03,15,wa
0,0.0,4,3960,04,15,wa
0,0.0,4,3960,05,15,wa
0,0.0,4,3960,06,15,wa
22,6.0,4,3960,01,16,wa
32,10.3,4,3960,02,16,wa
26,9.9,4,3960,03,16,wa
18,8.1,4,3960,04,16,wa
0,0.0,4,3960,05,16,wa
0,0.0,4,3960,06,16,wa
82,26.7,4,4700,02,00,wa
86,28.0,4,4700,03,00,wa
88,32.7,4,4700,03,00,wa
78,38.0,4,4700,05,00,wa
,5.5,4,4700,01,01,wa
27,9.2,4,4700,01,01,wa
40,13.2,4,4700,02,01,wa
51,19.2,4,4700,04,01,wa
43,18.3,4,4700,04,01,wa
0,0.0,4,4700,05,01,wa
,15.0,4,4700,01,02,wa
74,21.8,4,4700,01,02,wa
72,26.5,4,4700,02,02,wa
100,38.7,4,4700,03,02,wa
77,33.2,4,4700,04,02,wa
47,25.0,4,4700,06,02,wa
,8.0,4,4700,01,03,wa
34,9.0,4,4700,02,03,wa
42,14.0,4,4700,02,03,wa
61,22.5,4,4700,03,03,wa
49,20.8,4,4700,04,03,wa
0,0.0,4,4700,05,03,wa
,12.6,4,4700,01,04,wa
72,24.5,4,4700,02,04,wa
82,29.1,4,4700,02,04,wa
80,33.3,4,4700,04,04,wa
33,14.9,4,4700,04,04,wa
0,0.0,4,4700,05,04,wa
2,1.2,4,4700,01,05,wa
2,1.1,4,4700,02,05,wa
25,7.0,4,4700,04,05,wa
0,0.0,4,4700,05,05,wa
79,23.8,4,4700,02,06,wa
89,27.5,4,4700,02,06,wa
83,32.8,4,4700,03,06,wa
58,26.7,4,4700,04,06,wa
58,17.0,4,4700,01,07,wa
61,23.3,4,4700,02,07,wa
83,33.2,4,4700,02,07,wa
61,27.3,4,4700,03,07,wa
44,22.2,4,4700,04,07,wa
85,25.2,4,4700,02,08,wa
89,32.7,4,4700,02,08,wa
89,33.5,4,4700,03,08,wa
102,46.7,4,4700,04,08,wa
41,19.7,4,4700,05,08,wa
59,28.1,4,4640,01,07,wa
81,41.8,4,4640,02,07,wa
105,50.2,4,4640,03,07,wa
77,51.1,4,4640,04,07,wa
61,44.4,4,4640,05,07,wa
0,3.0,4,4640,06,07,wa
63,16.0,4,4640,01,08,wa
109,33.6,4,4640,02,08,wa
109,49.6,4,4640,03,08,wa
138,61.6,4,4640,04,08,wa
125,66.8,4,4640,05,08,wa
50,36.0,4,4640,06,08,wa
87,20.0,4,4640,01,09,wa
78,30.1,4,4640,02,09,wa
92,36.1,4,4640,03,09,wa
149,52.7,4,4640,04,09,wa
105,55.7,4,4640,05,09,wa
38,26.8,4,4640,06,09,wa
58,20.2,4,4640,01,10,wa
67,28.5,4,4640,02,10,wa
67,31.5,4,4640,03,10,wa
77,36.9,4,4640,04,10,wa
75,40.8,4,4640,05,10,wa
35,24.6,4,4640,06,10,wa
59,17.4,4,4640,01,11,wa
51,22.2,4,4640,02,11,wa
94,31.2,4,4640,03,11,wa
93,48.5,4,4640,04,11,wa
109,56.1,4,4640,05,11,wa
75,46.8,4,4640,06,11,wa
48,12.9,4,4640,01,12,wa
99,32.5,4,4640,02,12,wa
124,44.1,4,4640,03,12,wa
142,57.6,4,4640,04,12,wa
102,51.5,4,4640,05,12,wa
42,23.8,4,4640,06,12,wa
61,19.7,4,4640,01,13,wa
69,27.0,4,4640,02,13,wa
87,33.0,4,4640,03,13,wa
78,37.6,4,4640,04,13,wa
71,37.9,4,4640,05,13,wa
1,1.9,4,4640,06,13,wa
14,5.8,4,4640,01,14,wa
37,11.0,4,4640,02,14,wa
89,26.5,4,4640,03,14,wa
85,36.1,4,4640,04,14,wa
69,35.6,4,4640,05,14,wa
0,0.0,4,4640,06,14,wa
25,6.5,4,4640,01,15,wa
12,5.4,4,4640,02,15,wa
8,3.0,4,4640,03,15,wa
1,0.2,4,4640,04,15,wa
0,0.0,4,4640,05,15,wa
0,0.0,4,4640,06,15,wa
72,19.8,4,4640,01,16,wa
72,28.5,4,4640,02,16,wa
69,32.2,4,4640,03,16,wa
78,37.9,4,4640,04,16,wa
27,13.8,4,4640,05,16,wa
0,0.0,4,4640,06,16,wa
,25.2,4,3400,01,00,wa
,48.0,4,3400,03,00,wa
130,65.0,4,3400,04,00,wa
66,16.5,4,3400,02,01,wa
64,19.2,4,3400,02,01,wa
,27.0,4,3400,01,02,wa
,45.0,4,3400,03,02,wa
129,51.6,4,3400,02,02,wa
,7.0,4,3400,01,03,wa
,13.0,4,3400,03,03,wa
72,24.8,4,3400,02,03,wa
,20.0,4,3400,01,04,wa
107,40.6,4,3400,01,04,wa
29,12.0,4,3400,01,05,wa
35,13.0,4,3400,02,05,wa
63,22.4,4,3400,04,05,wa
117,35.9,4,3400,01,06,wa
138,54.6,4,3400,02,06,wa
141,64.2,4,3400,04,06,wa
114,59.3,4,3400,05,06,wa
124,52.0,4,3400,01,07,wa
151,59.6,4,3400,03,07,wa
134,67.6,4,3400,03,07,wa
,57.0,4,3400,05,07,wa
,37.9,4,3400,03,08,wa
153,61.8,4,3400,03,08,wa
156,71.8,4,3400,04,08,wa
123,65.2,4,3400,05,08,wa
60,27.0,4,3400,01,11,wa
148,62.2,4,3400,04,11,wa
130,58.5,4,3400,05,11,wa
104,60.3,4,3400,06,11,wa
96,31.7,4,3400,01,12,wa
138,52.4,4,3400,03,12,wa
172,82.6,4,3400,04,12,wa
76,45.6,4,3400,06,12,wa
90,28.8,4,3400,01,13,wa
120,52.8,4,3400,02,13,wa
120,52.8,4,3400,03,13,wa
130,65.0,4,3400,03,13,wa
96,51.8,4,3400,05,13,wa
30,17.4,4,3400,06,13,wa
48,19.2,4,3400,02,14,wa
84,31.1,4,3400,03,14,wa
90,40.5,4,3400,04,14,wa
90,44.1,4,3400,04,14,wa
0,0.0,4,3400,02,15,wa
0,0.0,4,3400,03,15,wa
0,0.0,4,3400,03,15,wa
0,0.0,4,3400,05,15,wa
72,28.8,4,3400,02,16,wa
72,27.8,4,3400,02,16,wa
84,41.5,4,3400,03,16,wa
36,20.1,4,3400,05,16,wa
0,0.0,4,3400,05,16,wa
19,3.7,4,4680,01,04,wa
27,6.2,4,4680,02,04,wa
34,8.2,4,4680,03,04,wa
22,7.7,4,4680,04,04,wa
0,0.0,4,4680,05,04,wa
0,0.0,4,4680,06,04,wa
15,3.2,4,4680,01,05,wa
13,4.3,4,4680,02,05,wa
13,4.2,4,4680,03,05,wa
15,5.1,4,4680,04,05,wa
0,0.0,4,4680,05,05,wa
0,0.0,4,4680,06,05,wa
25,4.9,4,4680,01,06,wa
36,7.8,4,4680,02,06,wa
39,9.6,4,4680,03,06,wa
38,11.3,4,4680,04,06,wa
10,4.1,4,4680,05,06,wa
0,0.0,4,4680,06,06,wa
24,5.6,4,4680,01,07,wa
26,6.9,4,4680,02,07,wa
41,10.3,4,4680,03,07,wa
20,7.5,4,4680,04,07,wa
0,0.0,4,4680,05,07,wa
0,0.0,4,4680,06,07,wa
14,2.3,4,4680,01,08,wa
26,5.2,4,4680,02,08,wa
28,6.3,4,4680,03,08,wa
43,8.5,4,4680,04,08,wa
33,9.4,4,4680,05,08,wa
0,0.0,4,4680,06,08,wa
21,3.3,4,4680,01,09,wa
22,4.5,4,4680,02,09,wa
31,6.1,4,4680,03,09,wa
34,7.8,4,4680,04,09,wa
21,7.2,4,4680,05,09,wa
0,0.0,4,4680,06,09,wa
23,4.2,4,4680,01,10,wa
29,6.5,4,4680,02,10,wa
33,8.1,4,4680,03,10,wa
32,10.0,4,4680,04,10,wa
13,5.4,4,4680,05,10,wa
0,0.0,4,4680,06,10,wa
26,4.9,4,4680,01,11,wa
27,6.5,4,4680,02,11,wa
33,7.9,4,4680,03,11,wa
42,11.9,4,4680,04,11,wa
44,14.7,4,4680,05,11,wa
0,0.0,4,4680,06,11,wa
15,2.4,4,4680,01,12,wa
20,3.7,4,4680,02,12,wa
36,6.5,4,4680,03,12,wa
39,9.8,4,4680,04,12,wa
14,4.1,4,4680,05,12,wa
0,0.0,4,4680,06,12,wa
26,6.0,4,4680,01,13,wa
31,7.2,4,4680,02,13,wa
35,8.7,4,4680,03,13,wa
28,8.8,4,4680,04,13,wa
17,6.7,4,4680,05,13,wa
0,0.0,4,4680,06,13,wa
15,3.7,4,4680,01,14,wa
22,4.8,4,4680,02,14,wa
29,6.6,4,4680,03,14,wa
35,8.7,4,4680,04,14,wa
21,7.5,4,4680,05,14,wa
0,0.0,4,4680,06,14,wa
12,2.0,4,4680,01,15,wa
18,4.1,4,4680,02,15,wa
14,4.4,4,4680,03,15,wa
7,3.4,4,4680,04,15,wa
0,0.0,4,4680,05,15,wa
0,0.0,4,4680,06,15,wa
23,6.6,4,4680,01,16,wa
35,11.6,4,4680,02,16,wa
31,13.0,4,4680,03,16,wa
28,13.3,4,4680,04,16,wa
0,0.0,4,4680,05,16,wa
0,0.0,4,4680,06,16,wa
,18.2,4,3990,01,00,wa
,40.6,4,3990,02,00,wa
,43.7,4,3990,03,00,wa
,51.7,4,3990,04,00,wa
,44.2,4,3990,05,00,wa
,26.5,4,3990,06,00,wa
,10.9,4,3990,01,01,wa
,13.3,4,3990,02,01,wa
,17.0,4,3990,03,01,wa
,19.1,4,3990,04,01,wa
,20.8,4,3990,05,01,wa
,0.1,4,3990,06,01,wa
,21.7,4,3990,01,02,wa
,33.9,4,3990,02,02,wa
,39.5,4,3990,03,02,wa
